"ID","WH","Location","Description","Entry_By","Entry_On","ZONE","LOCLEVEL","STLOCATION","SLOC","LOCATIONTYPE","ZONEBARCODE","AISLES","CUSTID","PRIORITYLOCATION","LOCATIONSTATUS","CCSTATUS","AISLESBARCODE","LOCATIONBARCODE"
202,MAA,F147,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
203,MAA,F148,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
204,MAA,F149,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
205,MAA,F150,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
206,MAA,F151,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
207,MAA,F152,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
208,MAA,F153,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
209,MAA,F154,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
210,MAA,F155,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
211,MAA,F156,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
212,MAA,F157,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
213,MAA,F158,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
214,MAA,F159,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
215,MAA,F160,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
216,MAA,F161,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
217,MAA,F162,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
218,MAA,F163,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
219,MAA,F164,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
220,MAA,F165,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
221,MAA,F166,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
222,MAA,F167,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
223,MAA,F168,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
224,MAA,F169,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
225,MAA,F170,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
226,MAA,F171,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
227,MAA,F172,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
228,MAA,F173,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
229,MAA,F174,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
230,MAA,F175,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
231,MAA,F176,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
232,MAA,F177,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
233,MAA,F178,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
234,MAA,F179,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
235,MAA,F180,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
236,MAA,F181,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
237,MAA,F182,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
238,MAA,F183,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
239,MAA,F184,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
240,MAA,F185,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
241,MAA,F186,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
152,BLR,A,"",Mr.Amit Chaudhari,2020-05-02,,,,,,,,HLL01,,,,,
242,MAA,F187,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
243,MAA,F188,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
244,MAA,F189,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
245,MAA,F190,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
246,MAA,F191,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
247,MAA,F192,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
248,MAA,F193,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
249,MAA,F194,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
250,MAA,F195,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
251,MAA,F196,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
252,MAA,F197,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
253,MAA,F198,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
254,MAA,F199,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
255,MAA,F200,OK Stock Location,Rajini Nagaiah,2020-05-03,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
257,DEL4,FLOOR-OLD,"",USER1,2020-05-04,,,,,,,,HLL01,,,,,
258,AWLKOL,AB-R7,"",SANJAY MAICK,2020-05-04,,,,,,,,HLL01,,,,,
259,MAA,F201,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
260,MAA,F202,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
261,MAA,F203,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
262,MAA,F204,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
263,MAA,F205,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
264,MAA,F206,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
265,MAA,F207,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
266,MAA,F208,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
267,MAA,F209,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
268,MAA,F210,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
269,MAA,F211,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
270,MAA,F212,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
271,MAA,F213,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
272,MAA,F214,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
273,MAA,F215,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
274,MAA,F216,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
275,MAA,F217,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
276,MAA,F218,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
277,MAA,F219,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
278,MAA,F220,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
279,MAA,F221,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
280,MAA,F222,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
281,MAA,F223,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
282,MAA,F224,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
283,MAA,F225,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
284,MAA,F226,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
285,MAA,F227,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
286,MAA,F228,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
287,MAA,F229,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
288,MAA,F230,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
289,MAA,F231,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
290,MAA,F232,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
291,MAA,F233,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
292,MAA,F234,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
293,MAA,F235,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
294,MAA,F236,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
295,MAA,F237,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
296,MAA,F238,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
297,MAA,F239,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
298,MAA,F240,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
299,MAA,F241,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
300,MAA,F242,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
301,MAA,F243,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
302,MAA,F244,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
303,MAA,F245,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
304,MAA,F246,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
305,MAA,F247,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
306,MAA,F248,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
307,MAA,F249,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
308,MAA,F250,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
309,MAA,F251,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
310,MAA,F252,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
311,MAA,F253,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
312,MAA,F254,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
313,MAA,F255,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
314,MAA,F256,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
315,MAA,F257,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
256,AWLKOL,AB-R6,"",SANJAY MAICK,2020-05-04,,,,,,,,HLL01,,,,,
316,MAA,F258,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
317,MAA,F259,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
318,MAA,F260,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
319,MAA,F261,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
320,MAA,F262,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
321,MAA,F263,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
322,MAA,F264,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
323,MAA,F265,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
324,MAA,F266,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
325,MAA,F267,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
326,MAA,F268,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
327,MAA,F269,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
328,MAA,F270,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
329,MAA,F271,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
330,MAA,F272,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
331,MAA,F273,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
332,MAA,F274,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
333,MAA,F275,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
334,MAA,F276,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
335,MAA,F277,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
336,MAA,F278,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
337,MAA,F279,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
338,MAA,F280,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
339,MAA,F281,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
340,MAA,F282,OK Stock Location,Rajini Nagaiah,2020-05-04,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
341,AWLKOL,AB-R8,"",SANJAY MAICK,2020-05-05,,,,,,,,HLL01,,,,,
345,CHD2,PALATE,OK Stock Location,Mr. Neeraj Kumar,2020-05-05,,,,,,,,HLL01,,,,,
347,AWLKOL,AC-R1,"",SANJAY MAICK,2020-05-05,,,,,,,,HLL01,,,,,
350,MAA,F283,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
351,MAA,F284,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
352,MAA,F285,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
353,MAA,F286,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
354,MAA,F287,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
355,MAA,F288,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
356,MAA,F289,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
357,MAA,F290,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
358,MAA,F291,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
359,MAA,F292,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
360,MAA,F293,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
361,MAA,F294,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
362,MAA,F295,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
363,MAA,F296,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
364,MAA,F297,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
365,MAA,F298,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
366,MAA,F299,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
367,MAA,F300,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
368,MAA,F301,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
369,MAA,F302,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
370,MAA,F303,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
371,MAA,F304,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
372,MAA,F305,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
373,MAA,F306,OK Stock Location,Rajini Nagaiah,2020-05-05,B01000000000000000000002,,,,,B01000000000000000000002,R2-R3,HLL01,,,,A1000000000000000000001,
